200110251913      975597.      866580.      968747.      858897.
200110251919      189716.      174821.      177857.      161589.
200110251920      964668.      852863.      959114.      848320.
200110251926      208166.      192737.      205159.      187549.
200110251927  1.00226e+06      890236.      997892.      887209.
200110251934      978397.      865260.      988004.      873092.
200110251940      191868.      176801.      195091.      177309.
200110251941      969375.      863372.      980981.      872555.
200110251947      187866.      175231.      188313.      173177.
200110251948      968210.      872109.      977434.      880849.
200110251956      177985.      164549.      175934.      160421.
200110251957      964582.      857050.      971255.      862093.
200110252003      177590.      164163.      174189.      158509.
200110252004      990174.      876755.      993708.      877462.
200110252010      181488.      167848.      179016.      163247.
200110252011      952166.      846824.      956839.      850364.
200110252017      163745.      151538.      159307.      145108.
200110252018      955668.      854899.      958096.      856014.
200110252024      174476.      162587.      173284.      159079.
200110252025      931116.      839328.      934249.      842283.
200110252031      163642.      151581.      159894.      145731.
200110252032      969762.      861887.      980548.      869920.
200110252038      159919.      147737.      154643.      140463.
200110252039      941997.      833808.      944252.      834090.
200110252045      156415.      143993.      152598.      138254.
200110252046      930352.      834928.      937863.      840224.
200110252052      164777.      152586.      161673.      147421.
200110252053      947556.      847468.      945636.      844346.
200110252059      151430.      140073.      149036.      135559.
200110252100      906560.      804734.      913171.      809067.
200110252108      145370.      135295.      142343.      130229.
200110252109      912392.      813651.      924072.      823224.
200110252115      145491.      134409.      142778.      129684.
200110252116      848872.      758815.      851214.      759274.
200110252122      150338.      138848.      153623.      139874.
200110252123      819047.      737280.      822893.      739964.
200110252129      129027.      119954.      124710.      113988.
200110252130      759207.      684644.      751437.      677834.
200110252136      140331.      129620.      132263.      120284.
200110252137      771037.      698361.      777440.      702826.
200110252143      138761.      127829.      127783.      115956.
200110252144      753979.      682629.      749860.      677490.
200110252150      164093.      150728.      146461.      132807.
200110252151      761150.      691275.      760182.      688299.
200110252157      131036.      120915.      123480.      112053.
200110252158      744194.      671543.      751360.      676250.
200110252204      125559.      116088.      120412.      109344.
200110252205      713021.      647251.      719689.      651676.
200110252211      147937.      135784.      136852.      123926.
200110252212      735384.      667224.      741019.      671059.
200110252220      117127.      107746.      112355.      101603.
200110252221      695020.      625056.      695776.      625340.
200110252227      112790.      103992.      109506.      99121.5
200110252228      685454.      621443.      691550.      624908.
200110252234      105582.      97140.0      103759.      93545.5
200110252235      700254.      632580.      716304.      643009.
200110252241      110544.      102421.      107059.      97362.4
200110252242      733911.      661908.      745287.      669334.
200110252248      113282.      105388.      109316.      99700.8
200110252249      739947.      666551.      741530.      667228.
200110252255      142446.      132053.      149438.      136447.
200110252256      812012.      727965.      822693.      735962.
200110252302      123160.      115154.      122413.      112263.
200110252303      824825.      741694.      824138.      739694.
200110252309      123886.      115207.      122422.      111660.
200110252310      863128.      767480.      864372.      767951.
200110252316      124620.      116678.      123339.      113289.
200110252317      869979.      782555.      875470.      786048.
200110252323      121014.      112752.      118943.      108684.
200110252324      892640.      795176.      898092.      799476.
200110252332      121196.      113574.      118400.      108665.
200110252333      866957.      778824.      861318.      773501.
200110252339      117394.      109117.      114512.      104313.
200110252340      902416.      800782.      909709.      806659.
200110252346      126786.      118394.      125972.      115468.
200110252347      796967.      698943.      797636.      698949.
200110252353      128189.      120150.      130378.      119891.
200110252354      770294.      682660.      781145.      691277.
200111040339      116456.      104152.      133361.      110331.
200111040340      892011.      822993.      910982.      836113.
200111040346      110726.      99894.3      126770.      105768.
200111040347      899189.      829634.      918815.      843546.
200111040353      113226.      102187.      128443.      107245.
200111040354      878633.      813894.      913039.      839358.
200111040400      109533.      99121.7      125164.      104771.
200111040401      882005.      815674.      906160.      832719.
200111040407      112069.      101539.      126464.      106160.
200111040408      901069.      835864.      905248.      835072.
200111040414      111971.      102611.      123931.      104931.
200111040415      898029.      834538.      919451.      849077.
200111040423      117201.      110587.      127857.      110686.
200111040424      873704.      812757.      895069.      825783.
200111040430      119117.      113541.      127959.      111511.
200111040431      901931.      837328.      919934.      846704.
200111040437      117075.      112125.      126532.      110706.
200111040458      114156.      107439.      124054.      107322.
200111040459      876503.      811286.      900143.      827329.
200303170005      45535.9      41168.2      43752.7      40519.3
200303170013      45335.8      40852.7      43483.9      39883.0
200303170021      44601.7      40349.5      41749.0      38568.7
200303170029      43145.9      39271.6      40313.5      37427.8
200303170037      39883.1      36759.9      36505.9      34270.1
200303170045      41935.0      38312.0      39037.4      36211.2
200303170105      65676.6      57762.7      56724.2      50795.6
200303170113      67929.0      59634.7      58255.2      52099.1
200303170121      60184.2      53234.6      52493.5      47333.5
200303170129      62851.1      55379.9      53877.0      48584.1
200303170137      64174.1      56612.9      54922.2      49370.3
200303170145      61716.3      54284.7      53361.3      47926.2
200303170205      56606.3      51244.0      53284.6      49879.9
200303170213      54363.0      49031.2      48573.9      44923.5
200303170221      52674.6      47579.4      47377.2      43660.6
200303170229      49600.8      44775.7      44448.8      41018.3
200303170237      47270.8      42955.2      43420.5      40234.7
200303170245      53073.9      47601.0      46908.9      42926.1
200303170305      53197.6      47858.1      47405.9      43602.6
200303170313      48568.2      44277.3      43379.3      40343.3
200303170321      47923.6      43900.5      43055.5      40211.8
200303170329      48062.5      44158.3      43885.2      41134.6
200303170337      46405.8      42883.4      41218.3      38872.4
200303170345      44388.3      41147.3      39407.5      37297.9
200303170405      42600.2      39737.8      39208.6      37258.8
200303170413      43349.0      40349.4      39076.1      37136.6
200303170421      44247.4      41278.0      40039.9      38141.0
200303170429      43919.2      40618.0      39808.2      37679.9
200303170437      46889.8      43626.1      41562.2      39396.3
200303170445      46340.5      42745.5      42020.7      39625.5
200303170704      67455.7      65945.5      62429.5      62322.6
200303170712      63561.8      62645.6      58985.3      59400.4
200303170720      65558.6      64336.5      60292.6      60537.7
200303170728      65523.7      64424.1      60034.4      60551.4
200303170736      67076.2      65939.9      63806.7      64178.6
200303170744      66090.1      65208.8      61849.7      62329.0
200303170804      62198.0      61503.1      57496.0      58123.9
200303170812      63039.3      62133.9      59176.7      59526.1
200303170820      64288.0      63202.5      59230.7      59626.3
200303170828      64805.5      63546.3      60302.2      60504.4
200303170836      64751.4      63808.1      60253.0      60649.7
200303170844      65593.1      64477.7      61773.9      61885.6
200303170904      63427.8      62318.1      58703.2      58947.1
200303170912      63104.3      62371.1      57347.0      58053.2
200303170920      63691.5      62558.2      58460.6      58706.0
200303170928      63458.7      62445.0      57842.4      58203.7
200303170936      65172.6      63628.0      59283.1      59293.9
200303170944      65286.5      63783.0      61576.9      61443.5
200303171004      65035.2      63648.4      59920.4      59999.8
200303171012      79205.4      74389.0      70261.0      67785.8
200303171020      60196.9      59902.8      56561.1      57502.6
200303171028      62609.9      61809.9      57856.2      58599.6
200303171036      59858.0      59797.0      57136.8      58666.2
200303171044      62698.5      62124.4      58550.1      59402.4
200303171104      59271.9      58811.8      55052.5      55774.0
200303171112      61823.0      61170.7      57265.9      57793.7
200303171120      63280.7      62364.6      57607.8      57981.3
200303171128      64203.9      63380.7      58691.3      59148.8
200303171136      64632.4      63891.5      60124.0      60677.2
200303171144      67748.2      66109.4      63739.5      63317.2
200303171204      67767.3      66180.8      62819.9      62554.2
200303171212      71773.5      69284.7      66204.8      65240.5
200303171220      72744.2      69765.9      67101.3      65702.1
200303171228      77851.4      74060.1      69714.8      67888.8
200303171236      80891.6      76690.8      72748.5      70555.2
200303171244      77565.0      74108.2      70080.2      68563.7
200303171304      72980.2      70298.5      66088.6      65051.1
200303171312      76526.1      73687.8      70396.1      69214.0
200303171320      77186.7      73935.2      70357.2      68882.0
200303171328      76803.0      73477.6      69911.7      68525.9
200303171336      76074.6      73045.8      70268.1      68987.9
200303171344      76778.4      73972.2      70360.1      69237.7
200303171404      71079.5      69252.0      65150.6      64859.7
200303171412      74600.0      72723.4      69538.4      68967.7
200303171420      62776.0      60014.0      58099.1      56683.9
200303171428      62303.7      59620.4      57702.8      56391.7
200303171436      63501.5      60800.7      59742.7      58297.2
200303171444      64514.1      61656.9      59575.3      58004.9
200303171504      65952.1      62826.9      60800.2      59090.8
200303171512      68135.6      64187.4      63065.8      60655.8
200303171520      72249.4      67468.3      65213.4      62327.4
200303171528      77961.0      72219.4      69571.2      65981.8
200303171536      79870.4      73523.7      69927.3      65963.5
200303171544      85176.1      78026.7      74708.8      70122.2
200303171604      71429.8      61823.9      58939.7      52234.7
200303171612      71691.9      62245.8      60265.7      53528.4
200303171620      66312.1      58002.6      55104.2      49316.1
200303171628      64484.6      56404.6      54827.9      48977.7
200303171636      62235.0      54700.4      52437.3      47222.1
200303171644      85479.7      72394.9      69560.7      60254.8
200303171704      111059.      91940.8      87570.0      74061.3
200303171712      92626.0      77789.7      74307.0      63831.3
200303171720      85976.2      73096.2      69918.8      60846.3
200303171728      82814.6      72092.6      71284.5      64482.3
200303171736      75463.9      65659.8      63877.1      57459.3
200303171744      74239.6      64523.1      62274.3      55605.3
200303171804      60676.6      53762.4      51693.6      46845.2
200303171812      54800.1      49232.4      47407.8      43548.3
200303171820      54603.1      49229.7      47039.4      43326.2
200303171828      52863.9      47610.0      46430.6      42688.7
200303171836      52318.2      47288.6      45688.6      42122.9
200303171844      53448.6      48132.3      46953.6      43089.2
200303171904      704325.      550859.      510126.      400978.
200303171912      856171.      669781.      619094.      486564.
200303171920      539009.      422720.      390818.      308330.
200303171928      306653.      242927.      225616.      180487.
200303171936      197015.      157910.      146122.      118678.
200303171944      153448.      124128.      115427.      94894.7
200303172004      115304.      94276.9      88629.1      73991.7
200303172012      107520.      88098.9      84157.8      70507.9
200303172020      146550.      117674.      110831.      90640.8
200303172028      145509.      116843.      110178.      90283.5
200303172036      112496.      91895.4      87586.3      73207.8
200303172044      102893.      84269.9      81085.0      67917.0
200303172104      97713.4      80932.3      76646.6      64948.3
200303172112      96983.2      79684.3      75752.4      63682.4
200303172120      115302.      94092.2      89586.5      74567.1
200303172128      115672.      94464.7      89944.3      75037.7
200303172136      99778.2      81996.2      77873.1      65434.8
200303172144      93747.0      77437.1      73343.9      62011.5
200303172204      79976.4      66808.4      65108.0      55714.0
200303172212      74149.5      62019.7      61177.6      52376.8
200303172220      72695.3      60908.4      59892.0      51426.8
200303172228      73508.6      61764.2      60659.1      52131.1
200303172236      70837.8      59722.9      58711.4      50670.5
200303172244      71417.9      60072.8      59456.2      51094.0
200303172304      67809.0      57060.8      57693.0      49482.9
200303172312      69372.3      58287.6      58356.9      50066.2
200303172320      73761.1      61495.7      60377.8      51378.2
200303172328      70314.8      59102.8      58712.6      50422.7
200303172336      67133.5      56249.9      56176.5      48229.1
200303172344      68118.8      57526.0      56969.4      49080.3
200303180012      69624.9      58554.5      58389.7      50063.6
200303180020      71662.1      61333.5      56912.1      49753.4
200303180028      64913.0      55712.1      53312.0      46733.0
200303180036      216241.      168466.      157467.      124360.
200303180044      146057.      116015.      107999.      87489.0
200303180104      103036.      83733.5      79281.5      65943.2
200303180112      85024.4      70360.5      68004.1      57640.3
200303180120      70997.0      59900.0      58349.2      50497.9
200303180128      65512.9      56257.2      54495.1      47936.6
200303180136      60995.0      52604.6      51818.8      45733.8
200303180144      71380.6      60425.5      58185.2      50407.4
200303180204      102061.      83426.4      79416.3      66534.0
200303180212      91298.1      75411.9      71206.3      60390.9
200303180220      84766.8      70469.9      68019.2      58038.4
200303180228      80009.7      67202.0      64121.3      55311.3
200303180236      77133.8      65029.3      61973.6      53731.4
200303180244      74195.5      63114.0      60305.8      52552.6
200303180304      66763.0      57861.1      55441.6      49348.1
200303180312      63088.4      55106.8      53594.8      47991.8
200303180320      60740.5      53141.3      50868.3      45734.8
200303180328      62354.4      54640.8      51833.2      46496.6
200303180336      65642.9      57132.3      54817.8      48895.9
200303180344      110591.      90648.1      83701.7      70306.2
200303180404      142925.      115029.      105035.      86503.0
200303180412      138030.      110947.      101698.      83756.2
200303180420      137070.      110455.      101094.      83742.5
200303180428      133177.      107175.      99778.5      82594.2
200303180436      127618.      103094.      95826.9      79853.1
200303180444      126805.      102495.      96001.3      80116.9
200303180703      104169.      92862.3      87453.8      80570.6
200303180711      101935.      90402.3      85568.6      78575.9
200303180719      106861.      94658.6      89330.6      81975.8
200303180727      106333.      93454.3      88345.2      80564.0
200303180734      102262.      89767.5      84641.0      77041.6
200303180743      119232.      102800.      95355.4      85389.2
200303180803      109968.      95680.2      89255.2      80632.7
200303180810      107044.      94330.0      87549.4      79902.3
200303180819      94790.7      84689.0      80195.5      74232.6
200303180827      93277.6      84148.2      78116.1      72830.2
200303180835      85268.5      77434.0      72863.6      68471.7
200303180843      82032.5      75210.6      71758.6      67935.9
200303180903      76968.5      72032.5      68328.2      65803.4
200303180911      70516.7      66429.2      61967.9      60142.6
200303180919      71472.7      67171.1      63209.8      61171.5
200303180927      71768.9      67425.6      62940.6      60818.1
200303180935      70237.2      66509.0      61760.7      60238.4
200303180943      74885.0      69998.4      65188.1      62844.2
200303181003      68870.3      64687.1      62170.8      60081.9
200303181011      70477.0      66662.4      62510.0      60891.3
200303181019      82020.6      75070.0      69784.6      66148.9
200303181027      96407.7      85119.7      79055.5      72497.3
200303181035      96950.2      86601.5      82172.3      76271.0
200303181043      85938.5      77697.3      73481.0      69373.2
200303181103      83306.4      76387.5      71240.2      67590.1
200303181111      81263.2      74766.4      70765.5      67328.7
200303181119      82857.7      76116.5      70880.2      67343.5
200303181127      80207.0      74076.9      68828.2      65780.5
200303181135      82227.0      75653.3      71518.1      68029.9
200303181143      78269.5      72454.7      68698.8      65797.0
200303181203      410890.      317504.      290993.      229526.
200303181211  1.27976e+06      964010.      871396.      662673.
200303181219      829860.      624946.      570312.      435056.
200303181227      765802.      577634.      525281.      401991.
200303181235      629515.      477434.      433327.      334098.
200303181243      583664.      444757.      400626.      310679.
200303181303      417737.      321971.      288495.      227889.
200303181311      390183.      301625.      270031.      214431.
200303181319      373588.      292257.      264054.      214085.
200303181327      339426.      270890.      243078.      203333.
200303181335      316955.      257160.      230931.      198026.
200303181343      284940.      234685.      211232.      185233.
200303181403      226348.      189158.      171515.      152453.
200303181411      207468.      173194.      157091.      139028.
200303181419      185926.      155956.      141666.      125732.
200303181427      175920.      148428.      136496.      121501.
200303181435      161576.      137071.      125895.      112616.
200303181443      141672.      118924.      109702.      96864.5
200303181503      125007.      106041.      98404.5      87817.0
200303181511      115331.      99342.2      92961.6      84139.4
200303181519      110970.      96408.0      89786.8      81744.2
200303181527      105676.      92338.4      86431.2      79091.9
200303181535      102899.      90392.4      84376.2      77535.2
200303181543      100986.      88904.6      82822.0      76206.9
200303181602      93331.7      82818.6      77813.5      72004.9
200303181611      91320.0      81503.9      76554.8      71222.1
200303181619      91220.2      74631.4      71189.0      60716.7
200303181627      96285.8      78547.3      74923.2      63663.9
200303181635      78346.4      64898.0      62414.3      53939.8
200303181643      74232.5      62215.0      60745.4      53148.9
200303181703      63224.2      54356.4      52778.9      47140.7
200303181711      63395.1      54607.3      52774.1      47278.2
200303181719      61451.3      53467.1      51348.8      46384.1
200303181727      60726.0      52589.4      51043.6      45869.8
200303181735      60251.3      52428.4      50305.3      45401.5
200303181743      60777.5      53021.8      51138.4      46205.3
200303181803      59914.7      52300.5      50656.9      45845.0
200303181811      58277.0      51050.5      50062.1      45362.6
200303181819      59837.4      51938.6      50523.7      45386.3
200303181826      60110.3      52223.4      51422.6      46205.5
200303181835      61383.3      52972.7      51470.2      46045.6
200303181843      60175.3      52145.8      49395.5      44224.0
200303181902      123438.      97579.7      89953.4      73483.9
200303181911      127680.      100619.      93031.4      75938.4
200303181919      109292.      87139.0      81448.6      67185.4
200303181927      95502.4      77188.0      72513.5      60720.0
200303181935      84656.2      69410.5      65789.5      55863.9
200303181943      73836.4      61736.3      58869.4      50951.3
200303182003      59342.2      51275.0      50055.2      44509.1
200303182011      58048.4      50310.3      48859.4      43580.5
200303182019      56110.9      48864.1      47819.4      42784.8
200303182027      57086.9      50325.6      47772.6      43298.0
200303182035      58237.6      51593.0      49172.1      44578.5
200303182043      54803.1      48324.1      46743.4      42255.8
200303182103      58151.7      50423.3      49765.9      44250.3
200303182111      63526.9      54328.3      53237.4      47023.9
200303182119      59111.8      51157.9      50354.6      44845.2
200303182126      60778.9      53255.4      55292.6      50297.2
200303182135      57927.5      50809.5      51974.8      47009.2
200303182143      55894.1      48741.9      49329.1      44168.6
200303182202      61255.2      52197.4      53858.6      47263.4
200303182211      58573.1      50094.8      50463.2      44294.6
200303182219      62364.4      52693.1      53768.5      46771.9
200303182227      65683.9      54636.5      56240.3      47955.6
200303182235      60644.1      50935.4      51618.5      44553.0
200303182243      66326.5      54981.6      55044.9      47008.0
200303182303      89951.9      71570.4      70545.9      57728.9
200303182311      88571.5      70509.5      70140.5      57673.0
200303182319      122491.      95647.1      91501.2      73800.3
200303182327      136095.      104940.      99922.6      79642.3
200303182335      139861.      107336.      101648.      80369.5
200303182343      128103.      98966.1      93127.2      74112.3
200305270346      291133.      272791.      300696.      290370.
200305270410      242808.      223071.      246851.      230293.
200305270426      204582.      187272.      207974.      192851.
200305270434      192259.      175854.      194067.      179717.
200305270442      187063.      170894.      190172.      175557.
200305270450      192163.      175300.      194790.      179996.
200305270458      198044.      181387.      201751.      187576.
200305270506      197158.      179403.      198370.      182857.
200305270522      192571.      175369.      195049.      178872.
200305270530      196308.      178415.      197469.      180686.
200305270538      203917.      184874.      204623.      186688.
200305270546      210772.      192797.      211894.      196643.
200305270554      219885.      200246.      217948.      199684.
200305270602      237113.      216215.      233526.      214119.
200305270610      270960.      247850.      264812.      243643.
200305270618      374338.      341360.      357807.      327742.
200305270626      436093.      399239.      414764.      381744.
200305270634      441788.      404258.      416780.      382832.
200305270642      431115.      395097.      403718.      371232.
200305270650      412315.      378267.      388657.      359041.
200305270658      369566.      339136.      347065.      319731.
200305270706      337419.      309296.      320261.      294776.
200305270722      302990.      279276.      287262.      266028.
200305270730      289142.      269019.      279126.      262911.
200305270738      278358.      258791.      269290.      252614.
200305270746      258768.      239237.      248500.      231046.
200305270754      251071.      232814.      242088.      225638.
200305270802      250726.      233162.      240104.      224549.
200305270810      251729.      233872.      241495.      225327.
200305270818      248101.      230681.      239850.      224227.
200305270826      235603.      219939.      227912.      214083.
200305270834      234289.      218023.      227610.      213173.
200305270842      230479.      215167.      224050.      210846.
200305270850      219084.      204878.      215758.      203765.
200305270858      207387.      194276.      203224.      191984.
200305270906      200482.      187242.      196020.      184331.
200305270922      191937.      179237.      189635.      178167.
200305270930      189950.      177640.      187437.      176399.
200305270938      185571.      173890.      182734.      172536.
200305270946      185057.      173477.      183075.      173390.
200305270954      179841.      169313.      179347.      170383.
200305271002      177100.      166826.      178600.      169903.
200305271010      174198.      164150.      174463.      165718.
200305271018      172980.      162283.      171214.      161976.
200305271026      168860.      158498.      168958.      159639.
200305271034      164670.      155470.      163758.      155895.
200305271042      160874.      151802.      161379.      153222.
200305271050      159092.      150097.      159741.      151712.
200305271058      161995.      153125.      161230.      153557.
200305271106      160108.      151275.      160612.      153120.
200305271122      163561.      153696.      162962.      154283.
200305271130      158779.      149570.      158264.      150099.
200305271138      160555.      150885.      160330.      151591.
200305271146      157101.      148175.      156110.      148090.
200305271154      151992.      143433.      151845.      144201.
200305271202      156297.      146772.      156184.      147698.
200305271210      154916.      145782.      154713.      146543.
200305271218      151118.      142393.      152993.      144905.
200305271226      147960.      140171.      148096.      141084.
200305271234      153706.      144725.      154999.      146771.
200305271242      152364.      143532.      152147.      144134.
200305271250      151219.      142232.      151181.      143022.
200305271258      148169.      139940.      149856.      142165.
200305271306      148610.      140391.      150147.      142533.
200305271322      149749.      141119.      151340.      143231.
200305271330      150462.      142136.      149436.      142065.
200305271338      153211.      144034.      153090.      144846.
200305271346      151046.      141415.      150618.      141949.
200305271354      151863.      142654.      153055.      144594.
200305271402      150774.      141853.      150109.      142100.
200305271410      151483.      142495.      151623.      143479.
200305271418      151737.      142392.      151356.      142837.
200305271426      150804.      141522.      151609.      143031.
200305271434      149109.      140305.      149275.      141374.
200305271442      152149.      143072.      152629.      144531.
200305271450      154986.      145539.      156119.      147562.
200305271458      199048.      185942.      193997.      182287.
200305271506      233791.      217812.      225419.      211078.
200305271522      240056.      222129.      230270.      214291.
200305271530      216425.      200786.      209866.      195789.
200305271538      200215.      186211.      195276.      182616.
200305271546      192756.      179405.      190465.      178129.
200305271554      184762.      172450.      181856.      170891.
200305271602      178330.      166361.      175501.      164934.
200305271610      175240.      163316.      173416.      162706.
200305271618      167836.      156646.      165881.      155883.
200305271626      171185.      158960.      168922.      157988.
200305271634      161902.      149155.      157725.      146335.
200305271642      153002.      141287.      151388.      140559.
200305271650      150296.      138899.      148069.      137706.
200305271658      149246.      137984.      147566.      137251.
200305271706      146711.      136373.      146013.      136656.
200305271722      144044.      134149.      142985.      133977.
200305271730      146277.      136432.      145582.      136536.
200305271738      141920.      132553.      141144.      132616.
200305271746      143520.      133444.      141874.      132611.
200305271754      145124.      134780.      144018.      134503.
200305271802      144049.      133833.      142217.      132851.
200305271810      147319.      136488.      145681.      135679.
200305271818      146275.      135446.      145019.      135063.
200305271826      146062.      135271.      144173.      134373.
200305271834      144878.      134106.      143563.      133673.
200305271842      142136.      131867.      141107.      131715.
200305271850      143546.      132984.      142709.      133083.
200305271858      130903.      124703.      131131.      125556.
200305271906      143118.      132406.      143260.      133505.
200305271922      145321.      133943.      145165.      134747.
200305271930      143335.      131977.      142573.      132116.
200305271938      141530.      130843.      141117.      131210.
200305271946      141003.      130022.      140546.      130275.
200305271954      142232.      130690.      140592.      129982.
200305272002      141495.      129636.      140163.      129327.
200305272010      141645.      129390.      141011.      129604.
200305272018      142968.      130566.      141508.      129885.
200305272026      146441.      133434.      144203.      132293.
200305272034      143673.      130997.      141347.      129814.
200305272042      142436.      129803.      140188.      128497.
200305272050      142152.      129344.      141396.      129358.
200305272058      145321.      131746.      144366.      131447.
200305272106      145355.      131485.      145611.      132329.
200305272122      147551.      132026.      145528.      131013.
200305280346      275782.      245839.      250617.      225315.
200305280402      255884.      227475.      231917.      208090.
200305280410      252105.      226841.      228764.      208366.
200305280418      249316.      221677.      223929.      201234.
200305280426      245264.      217580.      222620.      199800.
200305280434      239675.      212872.      218592.      196044.
200305280442      248829.      220705.      225472.      201927.
200305280450      275220.      243612.      247440.      220977.
200305280458      245913.      218452.      223042.      199970.
200305280506      224406.      200235.      204896.      184599.
200305280522      213946.      191188.      197355.      178035.
200305280530      207581.      186366.      192384.      174355.
200305280538      201473.      180781.      187528.      169889.
200305280546      202923.      182135.      188532.      170867.
200305280554      202412.      181795.      187494.      169944.
200305280602      202533.      182628.      186686.      170104.
200305280610      217114.      196181.      199386.      181743.
200305280618      200729.      181798.      185505.      169576.
200305280626      192648.      175177.      179581.      164675.
200305280634      183206.      166958.      172978.      158949.
200305280642      178482.      163255.      168143.      155213.
200305280650      179251.      164288.      171643.      158766.
200305280658      173138.      159445.      164954.      153356.
200305280706      172575.      158785.      165835.      154023.
200305280722      172085.      159493.      164274.      153764.
200305280730      169198.      156763.      160712.      150374.
200305280738      173763.      161212.      165873.      155444.
200305280746      174670.      160523.      166835.      154560.
200305280754      179795.      165890.      169478.      157916.
200305280802      177457.      164087.      167304.      156282.
200305280810      174824.      161954.      164965.      154277.
200305280818      173494.      160573.      165721.      154697.
200305280826      175360.      163226.      165652.      155745.
200305280834      171127.      158833.      164582.      154087.
200305280842      167498.      156132.      157376.      148374.
200305280850      165810.      154252.      159880.      150419.
200305280858      164950.      154077.      158628.      149914.
200305280906      163730.      152673.      156510.      147690.
200305280922      166224.      154416.      160548.      150503.
200305280930      163397.      152682.      159720.      150634.
200305280938      162298.      151117.      158192.      148675.
200305280946      178543.      165251.      169263.      158210.
200305280954      169700.      158075.      162471.      152840.
200305281002      165212.      153923.      158252.      148983.
200305281010      159791.      149623.      153051.      144870.
200305281018      159280.      148840.      152337.      143844.
200305281026      157872.      147621.      151677.      143300.
200305281034      157423.      147354.      152977.      144624.
200305281042      154551.      144826.      150128.      141973.
200305281050      154241.      145003.      149569.      141993.
200305281058      155317.      145055.      151145.      142388.
200305281106      154336.      144762.      150539.      142618.
200305281122      160052.      149617.      155029.      146411.
200305281130      162846.      151618.      155789.      146529.
200305281138      160608.      149416.      154804.      145461.
200305281146      157360.      146184.      151664.      142241.
200305281154      158214.      148078.      152572.      144262.
200305281202      156680.      145898.      150022.      141273.
200305281210      154738.      144879.      150674.      142397.
200305281218      159766.      148795.      154551.      145340.
200305281226      162591.      151219.      156056.      146625.
200305281234      157491.      146951.      152956.      144039.
200305281242      168455.      156743.      161715.      152065.
200305281250      162221.      151028.      155193.      146000.
200305281258      159403.      148992.      153654.      144888.
200305281306      156123.      146265.      151337.      143030.
200305281322      160200.      148807.      154600.      144865.
200305281330      153927.      144115.      148446.      140279.
200305281338      157188.      146635.      151845.      142866.
200305281346      162698.      150511.      156459.      146150.
200305281354      171262.      158684.      164380.      153978.
200305281402      170920.      158700.      165700.      155643.
200305281410      174876.      160930.      170063.      158076.
200305281418      172715.      159476.      170015.      158564.
200305281426      185768.      170638.      179493.      166802.
200305281434      170124.      158713.      167391.      157700.
200305281442      168847.      157238.      167131.      157296.
200305281450      166431.      155165.      165136.      155467.
200305281458      164879.      153662.      164083.      154468.
200305281506      167421.      156252.      166375.      156950.
200305281522      166130.      154242.      164154.      154099.
200305281530      170192.      158143.      169911.      159555.
200305281538      170615.      158292.      170240.      159546.
200305281546      202644.      185785.      194272.      179949.
200305281554      187112.      172573.      181531.      169249.
200305281602      174543.      162089.      168508.      158287.
200305281610      166412.      154399.      164570.      154227.
200305281618      156068.      143627.      154048.      143028.
200305281626      160422.      149038.      158388.      148558.
200305281634      163710.      151465.      160433.      149980.
200305281642      152851.      140442.      150029.      138885.
200305281650      150594.      138375.      147620.      136839.
200305281658      146221.      134980.      144228.      134215.
200305281706      145700.      134749.      143602.      133861.
200305281722      152293.      140280.      148153.      137675.
200305281730      155120.      143266.      152181.      141731.
200305281738      176841.      161594.      166215.      153324.
200305281746      198580.      179286.      183520.      167276.
200305281754      176523.      160838.      166469.      153048.
200305281802      168841.      154093.      160169.      147534.
200305281810      182180.      165386.      169782.      155661.
200305281818      176373.      160580.      165223.      151838.
200305281826      164413.      150060.      156646.      144211.
200305281834      158298.      145042.      153450.      141929.
200305281845      197145.      177788.      180716.      164547.
200305281853      174927.      159502.      164049.      150925.
200305281901      164628.      150160.      154996.      142906.
200305281909      156978.      146346.      149920.      141286.
200305281925      161365.      146849.      153342.      140944.
200305281933      163888.      149018.      155918.      143002.
200305281941      173068.      156510.      161815.      147626.
200305281949      161367.      146566.      154072.      141092.
200305281957      156800.      142794.      149805.      138080.
200305282005      152073.      139392.      147747.      137617.
200305282013      170901.      157142.      164884.      155217.
200305282021      169688.      156784.      167831.      159368.
200305282029      169400.      157877.      170740.      164059.
200305282037      178602.      166382.      180906.      174355.
200305282045      173617.      161996.      174549.      169026.
200305282053      176789.      165000.      179993.      174399.
200305282101      173479.      163515.      178003.      175196.
200305282109      177574.      166462.      183038.      179071.
200305282125      189271.      174130.      186538.      178504.
200305282133      167662.      154586.      170744.      162906.
200305290437      166492.      147562.      158845.      142240.
200305290445      162858.      144970.      156619.      140747.
200305290453      159499.      142243.      154533.      138928.
200305290501      163578.      145676.      158558.      142323.
200305290509      166071.      147573.      161589.      144627.
200305290525      173141.      151923.      167254.      147794.
200305290533      167846.      148520.      162313.      144888.
200305290541      161809.      144568.      158689.      142772.
200305290549      159041.      142532.      155093.      140074.
200305290557      156725.      141200.      152046.      138286.
200305290605      152225.      138077.      146336.      134131.
200305290613      153725.      139298.      149436.      136633.
200305290621      154446.      139834.      148052.      135518.
200305290629      155629.      141055.      150507.      137492.
200305290637      156307.      142008.      153540.      140590.
200305290645      152809.      139963.      147563.      136573.
200305290653      151211.      138221.      145810.      134511.
200305290701      153432.      140187.      149194.      137565.
